intercept,sigma2,parameter
-0.029644715729535694,0.07086848253998967,conversion_efficiency
0.06977278553079558,0.07538667896316428,conversion_efficiency
0.07363245724758932,0.06453103795389231,conversion_efficiency
0.09138632945382193,1.0698264745536605,conversion_efficiency
-0.13636856980179193,0.16082794338339426,conversion_efficiency
0.07725308154153838,0.10920266488529864,conversion_efficiency
-0.062268203395301855,0.03917320766595714,conversion_efficiency
-0.021456687968083026,0.24636963973734924,conversion_efficiency
0.40665528734039247,0.22599044599215326,conversion_efficiency
-0.1688382435408913,0.2277807874079912,conversion_efficiency
0.46511749269097524,0.46036523168647514,conversion_efficiency
-0.07163710007749557,0.1567340658990691,conversion_efficiency
-0.280832669138579,0.362071707763464,conversion_efficiency
-0.16104455150804203,0.44107447249225573,conversion_efficiency
-0.1393779370437756,0.25211004081733707,conversion_efficiency
0.08424198377347865,0.03592466177143762,conversion_efficiency
0.22585748841210382,0.43425896595813696,conversion_efficiency
-0.0842938685064558,0.13548423153066871,conversion_efficiency
-0.021829771276591234,0.12310653686842515,conversion_efficiency
0.00642978565657755,0.14913593066411718,conversion_efficiency
0.11921073647184392,0.05493569332315685,conversion_efficiency
-0.10936395681412435,0.1494954908647685,conversion_efficiency
0.09416883231236148,0.04201991631045488,conversion_efficiency
-0.04130003466679036,0.06917146973091513,conversion_efficiency
0.1667456783806156,0.11865739653294911,conversion_efficiency
0.13827148626932573,0.07641206349521919,conversion_efficiency
-0.4022225679872816,0.2683107598498831,conversion_efficiency
-0.4051109104663589,0.23310567308077199,conversion_efficiency
-0.012856622823262177,0.22490853580289716,conversion_efficiency
0.23044676316576415,0.12463611718155208,conversion_efficiency
0.106225983810409,0.4250469829089309,conversion_efficiency
0.4958220553578722,0.2029932189357277,conversion_efficiency
0.06911687243475975,0.40452315251393267,conversion_efficiency
0.12292211278114004,0.04966008407138744,conversion_efficiency
-0.4491884941666891,0.45466800165358534,conversion_efficiency
0.09169026921595545,0.5344937381542793,conversion_efficiency
-0.041608351046058534,0.08970279082764678,conversion_efficiency
0.10577727734403607,0.5096963807010729,conversion_efficiency
-0.1638355453564871,0.07448012545436794,conversion_efficiency
-0.13145691981083762,0.06391565394701197,conversion_efficiency
0.2713099128961185,0.07212263949540872,conversion_efficiency
0.17031494639255262,0.1434996661454347,conversion_efficiency
0.41518545835609755,0.35959586190208065,conversion_efficiency
-0.11755811896391526,0.07908362829128202,conversion_efficiency
-0.038235910450872115,0.40783433435090266,conversion_efficiency
0.0659694722034432,0.07909931998416304,conversion_efficiency
-0.15665157131569227,0.16358539807127961,conversion_efficiency
-0.5115389489840546,0.2319327512418659,conversion_efficiency
-0.04626874482838368,0.3301794284797845,conversion_efficiency
0.15650111366208888,0.06091116109026702,conversion_efficiency
-0.37242710208282087,0.3153899698480492,conversion_efficiency
-0.5301608210061732,0.29149211339686604,conversion_efficiency
0.1967335220032565,0.3365153018457098,conversion_efficiency
0.13336324019941206,0.16023123410278503,conversion_efficiency
-0.3317255840951664,0.21750866415513806,conversion_efficiency
0.4550321335821412,0.5604998935889085,conversion_efficiency
0.12007026236214079,0.4318617236776839,conversion_efficiency
-0.0726204259274494,0.1314541916880448,conversion_efficiency
0.10965530568193989,0.045639217366547184,conversion_efficiency
0.38753763747024,0.5928834336394814,conversion_efficiency
-0.5497294643658047,0.6545817557108621,conversion_efficiency
-0.08600663702359837,0.6072463834163707,conversion_efficiency
-0.219900792193694,0.12204773117868968,conversion_efficiency
0.15888189024221153,0.22673752025890234,conversion_efficiency
0.007349415446478585,0.05127740424055086,conversion_efficiency
0.06230981674499982,0.19155041098532852,conversion_efficiency
0.08351539651857463,0.05252020398762021,conversion_efficiency
0.0922626876482151,0.06218341068694056,conversion_efficiency
0.18096420007120625,0.11398284614049903,conversion_efficiency
-0.1379721787852302,0.06650200380562044,conversion_efficiency
-0.03220624920939576,0.05956543873914515,conversion_efficiency
0.2985685758591417,0.060824714914212166,conversion_efficiency
0.13655834811362294,0.2070618908569688,conversion_efficiency
-0.254736926131964,0.150780898539324,conversion_efficiency
-0.20096380127143423,0.09751113146183488,conversion_efficiency
0.08050002905788219,0.2363785514058709,conversion_efficiency
0.09349146992720672,0.11619329440060827,conversion_efficiency
-0.2305364725515448,0.07356002798309513,conversion_efficiency
0.049081817028225956,0.43010739949346977,conversion_efficiency
-0.4975827404198341,0.2704650372529385,conversion_efficiency
-0.09371124636238089,0.4788981538322998,conversion_efficiency
0.017301093469456547,0.07562202269624912,conversion_efficiency
-0.11371419552025928,0.0910129699496011,conversion_efficiency
-0.17845409634942386,0.13073733377767824,conversion_efficiency
0.44106352307800295,0.11142688941478558,conversion_efficiency
-0.22117427066826523,0.1933933417220619,conversion_efficiency
-0.012909755105946462,0.3128276891270876,conversion_efficiency
0.020009465826710326,0.18907746072298312,conversion_efficiency
-0.0872634072003932,0.048188305055566746,conversion_efficiency
0.0064507084348497,0.09674021268562512,conversion_efficiency
-2.320705910487668e-4,0.05814077248529636,conversion_efficiency
0.04173304257287896,0.15363830434313247,conversion_efficiency
-0.004273128411191917,0.041896198819963475,conversion_efficiency
0.08938656746194429,0.04619435394818876,conversion_efficiency
-0.13498627266591576,0.10070375407834807,conversion_efficiency
0.22092593332327967,0.10428982515273924,conversion_efficiency
0.15357144750297044,0.3339144955289456,conversion_efficiency
0.20197127673126103,1.5667869364680702,conversion_efficiency
0.05116012070271783,0.09798835808854206,conversion_efficiency
-0.12264505731993397,0.0753807859120618,conversion_efficiency
-0.32229756995776504,0.13796583874475937,conversion_efficiency
-0.14965687764610236,0.1804308193578496,conversion_efficiency
-0.012704687907209786,0.1142036535398638,conversion_efficiency
-0.04778154747828516,0.034400895816705475,conversion_efficiency
-0.34302548642968533,0.09534276939769937,conversion_efficiency
0.3789774358362478,0.18049845748719637,conversion_efficiency
0.1325761776670226,0.09112327901292122,conversion_efficiency
-0.3260451296322463,0.12111728211507172,conversion_efficiency
0.0067185470017680025,0.11295853163051432,conversion_efficiency
-0.023070388082055346,0.046307532784231435,conversion_efficiency
0.031074517477710298,0.07386147801884121,conversion_efficiency
-0.0043783134524161705,0.1043873266949863,conversion_efficiency
0.18044760508371527,0.07054924212290793,conversion_efficiency
0.04355236439585119,0.09052471609763349,conversion_efficiency
-0.0833193986141472,0.1751142397275378,conversion_efficiency
0.13315857871342357,0.2549461428703756,conversion_efficiency
-0.040637100678172465,0.10928242440052853,conversion_efficiency
-0.03223921002198136,0.08545196572452204,conversion_efficiency
0.06045838213982609,0.086039922793576,conversion_efficiency
-0.06031695323479169,0.15365075506089293,conversion_efficiency
0.007044683961741408,0.10119471173909585,conversion_efficiency
-0.18949230935398054,0.09948324137149087,conversion_efficiency
-0.06094030580110944,0.07133065191288254,conversion_efficiency
-0.04504295453618334,0.07672212899269831,conversion_efficiency
0.09551258093668534,0.07704274045997439,conversion_efficiency
-0.17317907348464165,0.11023362780164682,conversion_efficiency
-0.0690364703424168,0.07567213154198497,conversion_efficiency
0.25052253084992854,0.03898121858716811,conversion_efficiency
0.15179820014403844,0.13216845699374927,conversion_efficiency
-0.13840859568352504,0.13197327673038975,conversion_efficiency
0.05493161739244777,0.17637778718282238,conversion_efficiency
0.0772696822476692,0.05025877348593983,conversion_efficiency
-0.10758266285814473,0.27486799909907145,conversion_efficiency
-0.01870602160349914,0.11763273572841423,conversion_efficiency
0.19486027460356548,0.08021307984267652,conversion_efficiency
-0.21264757199117465,0.32818694939952164,conversion_efficiency
0.2270200128295794,0.08423816945296271,conversion_efficiency
-0.07617727681147883,1.3170112442829656,conversion_efficiency
0.3126268413893616,0.2046945336187949,conversion_efficiency
-0.07870622911353033,0.14039121741621077,conversion_efficiency
0.19026386611490095,0.1179348436086481,conversion_efficiency
0.3807672922180845,0.33446801409149013,conversion_efficiency
-0.4128083781300643,0.708457292520465,conversion_efficiency
-0.336864389899394,0.11953350196092245,conversion_efficiency
-0.055584608174221936,0.5064689398042634,conversion_efficiency
0.09170682775260566,0.19830076204999508,conversion_efficiency
0.1828699158873037,0.08539680310496371,conversion_efficiency
-0.019733574733558717,0.05678930493713364,conversion_efficiency
-0.0020579512467115636,0.03660092823119869,conversion_efficiency
0.06506145182268452,0.029462431124818802,conversion_efficiency
-0.017312508430714777,0.047222567039431215,conversion_efficiency
-0.01652786194767246,0.04450680167042519,conversion_efficiency
-0.0539242655853832,0.11770122641138797,conversion_efficiency
-0.24974489200328714,0.8191279174589247,conversion_efficiency
-0.13178010935298207,0.13915496902047217,conversion_efficiency
-0.1994927216767531,0.11835987508976996,conversion_efficiency
-0.22304515581935433,0.0747046414867756,conversion_efficiency
0.3516878388266334,1.3083391730471459,conversion_efficiency
-0.14801964400672046,0.1307155705478797,conversion_efficiency
-0.17255021351242386,0.1330712060324201,conversion_efficiency
-0.07525015136530172,0.12526586739326814,conversion_efficiency
0.05216379264399484,0.06934721907723933,conversion_efficiency
-0.019555666921997943,0.02257824225277488,conversion_efficiency
-0.19798783067644934,0.22903332934650084,conversion_efficiency
0.061726782956357806,0.07720109685942725,conversion_efficiency
-0.004467313270116498,0.061098899125018036,conversion_efficiency
-0.15496889518480336,0.08001804315540811,conversion_efficiency
0.0525021051038459,0.10018476398199604,conversion_efficiency
0.011127769022821544,0.06383558523917883,conversion_efficiency
0.14227676560618294,0.26196916358697975,conversion_efficiency
-0.001422931820572617,0.07161165046081237,conversion_efficiency
0.0485345092354333,0.04986726598129364,conversion_efficiency
-0.08003886659192284,0.0448180798713826,conversion_efficiency
0.06368772122061268,0.05773239496726058,conversion_efficiency
0.10475695754300417,0.1343669686789705,conversion_efficiency
0.19199848181793744,0.16693934720678907,conversion_efficiency
-0.298854340882016,0.9513769571903347,conversion_efficiency
0.12048052586188698,0.1435939716987081,conversion_efficiency
0.32056678382266296,0.12095380829460542,conversion_efficiency
-0.3319908943008334,0.1507529520022165,conversion_efficiency
-0.07873324192852106,0.11643903365357249,conversion_efficiency
0.05779022399262948,0.0872643901001173,conversion_efficiency
0.038674089745906824,0.04590961096543294,conversion_efficiency
-0.17654315361114087,0.05995987672915658,conversion_efficiency
0.0106242218613163,0.04006376655134249,conversion_efficiency
0.1892470598349712,0.07386198035365478,conversion_efficiency
0.11979471800483983,0.08327290806183418,conversion_efficiency
-0.1413973523078427,0.39793398461123075,conversion_efficiency
-0.01622009716038227,0.12669753956550991,conversion_efficiency
0.2656323052817373,0.12082995610424631,conversion_efficiency
-0.14588628895243794,0.08002175354837533,conversion_efficiency
-0.07325951796437374,0.15771821518777435,conversion_efficiency
0.010627478245214818,0.11970538843318419,conversion_efficiency
-0.05596838084853372,0.299080930833002,conversion_efficiency
0.09629355122458601,0.28682747721222296,conversion_efficiency
-0.24235197525613858,0.31548748661207177,conversion_efficiency
-0.061082297588844245,0.15329732982121919,conversion_efficiency
-0.28583486063957037,0.4542663316066043,conversion_efficiency
-0.12612305837984708,0.13927203587483997,conversion_efficiency
-0.04243268204953968,0.08296189948290629,conversion_efficiency
0.05301412325927382,0.07895108069883883,conversion_efficiency
-0.2684009562507676,0.3322691203139127,conversion_efficiency
-0.10966955778882169,0.07503127069918467,conversion_efficiency
0.16980749979752888,0.0845297883116724,conversion_efficiency
0.08736792816106423,0.061305376178934515,conversion_efficiency
0.2330584555039379,0.6714932353859064,conversion_efficiency
0.022919880786831597,0.10123992411518722,conversion_efficiency
-0.10259728470373171,0.06953938860918289,conversion_efficiency
-0.11021626336543297,0.07986040350473894,conversion_efficiency
0.47477231497176603,0.2789152548727108,conversion_efficiency
0.07962122083935808,0.5698050441650557,conversion_efficiency
0.08456325011704681,0.13197859663157527,conversion_efficiency
0.09855723835743692,0.13497788545665051,conversion_efficiency
-0.03799897487838588,0.04514168949705529,conversion_efficiency
0.14177716873189988,0.04988386895780302,conversion_efficiency
-0.020658189280479754,0.08198522557197714,conversion_efficiency
0.08606235111176504,0.09651842969414139,conversion_efficiency
-0.24559907258735564,0.23817606692567259,conversion_efficiency
-0.321966466568096,0.10498292994503759,conversion_efficiency
0.0674828688918013,0.10388878837504785,conversion_efficiency
-0.2226697956574121,0.17193513947541722,conversion_efficiency
0.030978643548516614,0.058398595169319285,conversion_efficiency
0.23128234280508156,0.10338829207700345,conversion_efficiency
0.009405390116086584,0.0891152992182258,conversion_efficiency
0.009325622880317084,0.24659648563928738,conversion_efficiency
-0.014194793441461483,0.140286695975676,conversion_efficiency
-0.10243165564699318,0.3517441273605378,conversion_efficiency
0.08411201651617775,0.06768320819189043,conversion_efficiency
-0.28090194266675006,0.12043492034089501,conversion_efficiency
-0.025428684545918217,0.056191322105839416,conversion_efficiency
0.012847192638941674,0.05758218738562806,conversion_efficiency
-0.17403239907201862,0.04904142012136652,conversion_efficiency
0.2113798555314571,0.1796968634516104,conversion_efficiency
0.2211457189955203,0.12523372967115562,conversion_efficiency
-0.17824890520046482,0.24186998490039238,conversion_efficiency
0.22102287895777456,0.2664647782538614,conversion_efficiency
-0.23292565931391276,0.158326624910598,conversion_efficiency
-0.28309429192895547,0.2785884941712933,conversion_efficiency
-0.04026325944674602,0.9301488236420533,conversion_efficiency
0.11248120906612817,0.06748107098173743,conversion_efficiency
-0.017312751900848168,0.31154538065533993,conversion_efficiency
0.2027394019722102,0.10708691635458428,conversion_efficiency
-0.11114757473456653,0.12830061072953017,conversion_efficiency
-0.07736390720620565,0.5304577076165172,conversion_efficiency
0.28054106915932037,0.09982390878229713,conversion_efficiency
-0.19928793687986043,0.5905473521615962,conversion_efficiency
0.1905155291913395,0.1521303515025263,conversion_efficiency
-0.21959922934824225,0.46947086509485036,conversion_efficiency
-0.19005912767586802,0.12268434826844651,conversion_efficiency
-0.3196077181377036,0.24077693636090397,conversion_efficiency
-0.2478209019825733,0.29951306823286944,conversion_efficiency
0.009929607780652099,0.1583799048136006,conversion_efficiency
0.3373030313531589,0.17954033601010883,conversion_efficiency
-0.20146091623444723,0.11129227872648072,conversion_efficiency
-0.29852865286737656,0.19420754684468935,conversion_efficiency
-0.20957161768072097,0.09004591100222852,conversion_efficiency
0.12742500714537738,0.08464689777915399,conversion_efficiency
-0.1010499126647345,0.05987937199219002,conversion_efficiency
-0.19080739031928032,0.3166465439527197,conversion_efficiency
0.23878738970545701,0.3912781263006079,conversion_efficiency
0.14741844694342388,0.12490691270894654,conversion_efficiency
-1.1314310593688775e-4,0.047790896641646756,conversion_efficiency
-0.020400074787884817,0.07113884749895293,conversion_efficiency
0.09956303856923945,0.07271937209122167,conversion_efficiency
0.049214529568525636,0.209503031315027,conversion_efficiency
0.22445511272357377,0.11537257464825387,conversion_efficiency
0.08424156912703827,0.05988855837711725,conversion_efficiency
-0.12340776894713587,0.05392650086795308,conversion_efficiency
-0.31054973074463726,0.33566771745634516,conversion_efficiency
0.1490127051011561,0.0988884489539932,conversion_efficiency
-0.07649100685030964,0.07916758274815999,conversion_efficiency
0.0018926422979207008,0.16327322447896248,conversion_efficiency
-0.11642219300190866,0.08302585203330727,conversion_efficiency
0.18654533202963755,0.38064460758761465,conversion_efficiency
-0.203184608762183,0.039961230781681255,conversion_efficiency
0.7978175966577555,1.8950594943721244,conversion_efficiency
-0.31241331497352803,0.32866812918556365,conversion_efficiency
-0.20903422558207665,0.12591094511800868,conversion_efficiency
-0.26726994993937264,0.6005509196631501,conversion_efficiency
0.22017526032066942,0.3735069966643695,conversion_efficiency
-0.052247619551585536,0.09866328578208118,conversion_efficiency
-0.011070404356262949,0.0792236612925168,conversion_efficiency
-0.020701433457993197,0.19734736014154478,conversion_efficiency
0.1441219793729281,0.07506134025182788,conversion_efficiency
-0.04948752243098229,0.6129666399544322,conversion_efficiency
-0.02789247061380188,0.09511106878801216,conversion_efficiency
-0.055567163660953024,0.06475353539052925,conversion_efficiency
0.26057731240742316,0.43172419470797974,conversion_efficiency
0.17202927905194285,0.16571133532876006,conversion_efficiency
0.07492986133029084,0.07339320235049913,conversion_efficiency
0.01716209484578193,0.14023783383134367,conversion_efficiency
0.010022892774561809,0.066339496955767,conversion_efficiency
0.010145736478033247,0.08638285067759886,conversion_efficiency
0.16726055762300818,0.21235497455141844,conversion_efficiency
-0.23224187269642946,0.0699021940503586,conversion_efficiency
-0.019422932103959442,0.17378422608447153,conversion_efficiency
-0.4288525620611244,0.25556583432002183,conversion_efficiency
0.07103129668706606,0.17265825297181916,conversion_efficiency
0.07207563477849896,0.06458714447167194,conversion_efficiency
0.11442693306931724,0.16318185271382316,conversion_efficiency
0.2649317520360058,0.1280100617761102,conversion_efficiency
-0.025030025490040707,0.21375224189801847,conversion_efficiency
-0.06053313554073561,0.03622706060154485,conversion_efficiency
-0.06518039708191051,0.0692627596899697,conversion_efficiency
0.10368047288365125,0.11993040292240538,conversion_efficiency
-0.26283345240586403,0.5580100441686446,conversion_efficiency
0.012371330035643627,0.10737758450010566,conversion_efficiency
-0.1296198722527139,0.1250606844081061,conversion_efficiency
0.20739248641998734,0.06528079968836628,conversion_efficiency
-0.07922663659065081,0.22300930122907936,conversion_efficiency
0.07718607426406814,0.08909349882961057,conversion_efficiency
0.03528535510989196,0.07272934967445485,conversion_efficiency
-0.15392713048385537,0.08754241916115303,conversion_efficiency
-0.009203009716522697,0.0977644464131906,conversion_efficiency
0.06497969358644733,0.07301585717270416,conversion_efficiency
-0.04731479718196735,0.09405468070036992,conversion_efficiency
0.6036555178388773,0.25668438541342614,conversion_efficiency
-0.06003346704678366,0.5003107264184073,conversion_efficiency
-0.1579760893970459,0.0752379300981422,conversion_efficiency
0.2888052039796669,0.2642136556733543,conversion_efficiency
0.19740287796261063,0.684250893801751,conversion_efficiency
0.01195444315213807,0.5188415180569855,conversion_efficiency
0.07178554764567038,0.1342769103884202,conversion_efficiency
-0.18911160551227604,0.1454500435188186,conversion_efficiency
0.1527617746578353,0.06847382752796798,conversion_efficiency
-0.16846725710825927,0.051915309643892044,conversion_efficiency
-0.06487339437431712,0.09550907391767517,conversion_efficiency
-0.1074475633463621,0.16209873518095388,conversion_efficiency
0.39898846138595334,0.3201974039390284,conversion_efficiency
0.10970643350095034,0.14579077839017499,conversion_efficiency
-0.016269831661166807,0.0970886056135466,conversion_efficiency
-0.14646807064073655,0.09772597537357165,conversion_efficiency
-0.5924357415207975,1.2932532230169416,conversion_efficiency
-0.09948522262546089,0.14895105770199507,conversion_efficiency
0.05300605249695167,0.22163594958084118,conversion_efficiency
-0.01814234185893275,0.05976112727474284,conversion_efficiency
0.009154800230232064,0.1873306475797537,conversion_efficiency
0.20463324263587862,0.0711099804601223,conversion_efficiency
-0.11753142162428606,0.12465961175348383,conversion_efficiency
-0.04569450742885879,0.13551544727002107,conversion_efficiency
0.08345330439367805,0.10419394676971569,conversion_efficiency
0.13851004561077443,0.09920757983998509,conversion_efficiency
0.056004164073933646,0.07719471956377041,conversion_efficiency
0.2741750542307633,0.20861155352393376,conversion_efficiency
-0.4800288406998347,0.16801452882845727,conversion_efficiency
-0.18716669911563022,0.26132968554461355,conversion_efficiency
0.014709154010663498,0.07442543067280122,conversion_efficiency
0.16819565972563869,0.056846430324760396,conversion_efficiency
-0.10972863956707497,0.23119884791092488,conversion_efficiency
0.16257200085434467,0.1976165954703658,conversion_efficiency
0.26654053501849023,0.11369256453773095,conversion_efficiency
0.2905807821787178,0.16096315807997777,conversion_efficiency
-0.11562333509823719,0.19334499480866574,conversion_efficiency
-0.17009046722545432,0.1715925228150354,conversion_efficiency
0.07888116827516752,0.040811185108780734,conversion_efficiency
0.03252864176469305,0.10704064438797956,conversion_efficiency
-0.15659962769568725,0.0831377712510429,conversion_efficiency
-0.28359770020590575,0.14503082860515062,conversion_efficiency
0.15865396045336416,0.13245198728741295,conversion_efficiency
0.21078558397364358,0.09501864455388133,conversion_efficiency
0.24031620198447268,0.180189199699255,conversion_efficiency
-0.010932431157683666,0.3153469424749021,conversion_efficiency
0.053004828499476714,0.0913372093557734,conversion_efficiency
0.05706856429189718,0.04324975794268496,conversion_efficiency
0.16159415301110122,0.13570973120786284,conversion_efficiency
-0.16848368627436583,0.045961338651626125,conversion_efficiency
-0.14918142353903574,0.09698787189435308,conversion_efficiency
0.3528735366713401,0.21459005213332452,conversion_efficiency
-0.4620216314299334,0.4729590957658511,conversion_efficiency
-0.49797108614820335,0.7783545818739626,conversion_efficiency
0.2781106930148365,0.454620709708535,conversion_efficiency
-0.27875299258540137,0.2512174295663331,conversion_efficiency
-0.30006496105897873,0.19485600609311313,conversion_efficiency
-0.17396577162666713,0.13593342717688436,conversion_efficiency
0.07083326347385131,0.12008337621589452,conversion_efficiency
-0.12846285990557174,0.17096306950959647,conversion_efficiency
0.061148886270093954,0.21818368114927866,conversion_efficiency
-0.1522343616699926,0.04263848760183542,conversion_efficiency
-0.006458915373687548,0.0676019341434788,conversion_efficiency
0.22953419061156588,0.04976471509759813,conversion_efficiency
-0.152622788511548,0.10087358614262468,conversion_efficiency
0.14613219139379865,0.3101984162639113,conversion_efficiency
0.08895379421565561,0.16902605795011522,conversion_efficiency
0.1903961237722426,0.1641427433333574,conversion_efficiency
-0.11535064050579699,0.21595848531115436,conversion_efficiency
0.1274290309455661,0.060857924535909255,conversion_efficiency
0.11608343974184687,0.1284776343267132,conversion_efficiency
-0.04410982184272892,0.13983080847154475,conversion_efficiency
0.14937794957298892,0.24764372788207845,conversion_efficiency
-0.03122271388620311,0.2087373073021848,conversion_efficiency
0.0679123410858255,0.1274249595183434,conversion_efficiency
0.06503408384386478,0.1476257555276527,conversion_efficiency
-0.014434539234203824,0.04627669410867032,conversion_efficiency
0.04214911902699347,0.08939569349686395,conversion_efficiency
-0.24449025856618875,0.26629094373093215,conversion_efficiency
0.08851472234567201,0.2070004232680732,conversion_efficiency
-0.0664671195876484,0.07948403191426497,conversion_efficiency
0.19887723704283608,0.1052852331073106,conversion_efficiency
-0.1932728847960225,0.058386964087384204,conversion_efficiency
0.13347512839365352,0.08429992459901704,conversion_efficiency
0.19242819610536638,0.16700503326328364,conversion_efficiency
0.02037144881224736,0.04240876863113403,conversion_efficiency
-0.20204487550561007,0.20373182688641456,conversion_efficiency
0.02012898433508953,0.12702453760833968,conversion_efficiency
0.2267170466115814,0.4560302507232893,conversion_efficiency
0.22131272662812854,0.16482686184682385,conversion_efficiency
-0.6260653051970988,0.3812103201683975,conversion_efficiency
-0.30809282452735426,0.3650017832455502,conversion_efficiency
-0.12992587527962418,0.09046695991162103,conversion_efficiency
0.1936071708203817,0.16535485191776345,conversion_efficiency
0.04167809095068357,0.07087038019008299,conversion_efficiency
-0.3513487924441674,0.07556292550956588,conversion_efficiency
-0.10152710201569845,0.27198425023612766,conversion_efficiency
0.0300770295120555,0.045339837350339716,conversion_efficiency
-0.09978184672702828,0.07697845022788125,conversion_efficiency
-0.12388902650993239,0.07520235995501134,conversion_efficiency
0.11537001873219853,0.0549307689814576,conversion_efficiency
-0.07671249106405766,0.12297049619812991,conversion_efficiency
0.12901386452268626,0.18178383143904597,conversion_efficiency
-0.11154943154033099,0.26110489999544756,conversion_efficiency
0.2758603767312331,2.471538276831739,conversion_efficiency
-0.01757177761496919,0.13038782746609962,conversion_efficiency
0.038964588119540046,0.06032414956121451,conversion_efficiency
0.30682249471038425,0.2172717035826207,conversion_efficiency
-0.0152235573364451,0.08898744294955228,conversion_efficiency
0.014408349522274017,0.0392098338343191,conversion_efficiency
-0.12385430337604472,0.07361121814577318,conversion_efficiency
-0.12892682960882815,0.07488041327147939,conversion_efficiency
-0.03458518839225618,0.1565388485757571,conversion_efficiency
-0.1770942614676656,0.05870324706011019,conversion_efficiency
0.006266125672808617,0.10691158030091263,conversion_efficiency
-0.18981874813189856,0.04218834586817216,conversion_efficiency
-0.2073648570841697,0.1459671166266251,conversion_efficiency
0.05594517749199217,0.06138185364793335,conversion_efficiency
0.04945472169798359,0.06368242133331323,conversion_efficiency
-0.02943987680079709,0.0635160242208994,conversion_efficiency
-0.20626723944004835,0.1350240729233223,conversion_efficiency
-0.07419596147412848,0.06298839588624854,conversion_efficiency
-0.010850417905334434,0.06457848904227233,conversion_efficiency
-0.04127701849299862,0.11295127599077835,conversion_efficiency
-0.17488550017496687,0.0820227104032311,conversion_efficiency
-0.5701895059842944,1.318664480472277,conversion_efficiency
-0.25620996105049354,0.2678960777227951,conversion_efficiency
0.4206390098114424,0.20252637293828865,conversion_efficiency
-0.20969856891503896,0.5425008274940567,conversion_efficiency
-0.04109962054052578,0.5427357657074852,conversion_efficiency
0.29038996424739655,0.22454137780499905,conversion_efficiency
0.0482985461270016,0.2789603585508636,conversion_efficiency
0.02203830453574094,0.04589922799933935,conversion_efficiency
-0.472918440647936,0.19767796798500306,conversion_efficiency
-1.0237567124720848,1.0553440787786492,conversion_efficiency
0.11348383019605232,4.3295825409890085,conversion_efficiency
-0.017563890278480765,0.09555191185398422,conversion_efficiency
0.0568730109296633,0.053798330382660325,conversion_efficiency
-0.05579774398824083,0.254502795057467,conversion_efficiency
0.06484685291136155,0.07909733822665362,conversion_efficiency
0.1687118839066569,0.2474097740496863,conversion_efficiency
-0.12984716497963553,0.26320557927363775,conversion_efficiency
0.07804684631965082,0.04809265377268077,conversion_efficiency
0.10001716481144074,0.05511723790471724,conversion_efficiency
-0.06378181446531177,0.0634979478009374,conversion_efficiency
0.03799157088427256,0.07065121311741147,conversion_efficiency
0.19461243151705876,0.15128098603800424,conversion_efficiency
0.13963420100887738,0.31114543260978533,conversion_efficiency
0.04686756637226689,0.13042604723792786,conversion_efficiency
-0.12266136435456527,0.13340910341829582,conversion_efficiency
0.1320023578506712,0.11650114057141481,conversion_efficiency
0.07898557363815098,0.08321797055711987,conversion_efficiency
0.18907054453802669,0.08109235856191875,conversion_efficiency
0.09893849132065893,0.13314704531908284,conversion_efficiency
0.02329756273730716,0.17068349768790875,conversion_efficiency
0.15230681041265098,0.06494341639234807,conversion_efficiency
-0.07957401430678167,0.0750191331733955,conversion_efficiency
0.07463662331598105,0.07686178766320816,conversion_efficiency
-0.24880313595529374,0.07990887688124602,conversion_efficiency
-0.19323173865270632,0.13954949274291653,conversion_efficiency
-0.03670504473703103,0.13379634198435006,conversion_efficiency
-0.05030194017720214,0.20120134445789067,conversion_efficiency
-0.07927369360657752,0.2137120117760278,conversion_efficiency
0.047506815820480955,0.05536405222427569,conversion_efficiency
0.01585791249990867,0.03813580004008181,conversion_efficiency
0.1827394392381816,0.04687165382341879,conversion_efficiency
0.046671363522340775,0.41046063319093795,conversion_efficiency
0.05900106353595026,0.07148528010121002,conversion_efficiency
0.13156297447494475,0.13913177483812147,conversion_efficiency
0.05159008270617027,0.2051284830245521,conversion_efficiency
-0.11036156172180024,0.10834484210661853,conversion_efficiency
0.2884699112163623,0.20381914930171705,conversion_efficiency
0.15214554114746434,0.18320419255064002,conversion_efficiency
-0.29496983583922803,0.2356024069277093,conversion_efficiency
0.03248990768891221,0.14705613440789359,conversion_efficiency
-0.05920977941958957,0.10179375889708177,conversion_efficiency
0.09971583613925135,0.04392980246151843,conversion_efficiency
-0.042121905277880296,0.04304276363581376,conversion_efficiency
-0.09244978580384737,0.05062788585971643,conversion_efficiency
-0.03712311529886589,0.06515163580242793,conversion_efficiency
0.04580332449061901,0.06001471875817861,conversion_efficiency
-0.05153480967108624,0.0770415939613791,conversion_efficiency
0.10209164132038212,0.08106143508207077,conversion_efficiency
0.19291127938850486,0.31623996719292047,conversion_efficiency
0.021816156403395553,0.18077258256949494,conversion_efficiency
-0.06582991818206177,0.04432199036411961,conversion_efficiency
-0.09632570381631729,0.044171266895255176,conversion_efficiency
-0.09309646327855342,0.16420618591656086,conversion_efficiency
0.2337761878196127,0.068333016564133,conversion_efficiency
0.0011843004981546773,0.11256119032211297,conversion_efficiency
0.14550418446863533,0.06803357291920732,conversion_efficiency
-0.014026814360234804,0.13142482866261201,conversion_efficiency
0.11186648187250045,0.08905943965183603,conversion_efficiency
