cellularity,intercept,sigma2,parameter
uni,0.2901303112896908,0.052946967459929065,conversion_efficiency
uni,0.01220234808849209,0.039536140078875924,conversion_efficiency
uni,0.2210475988037946,1.7767836144673617,conversion_efficiency
uni,0.011832920402121722,0.032411760709759214,conversion_efficiency
uni,0.1279516712339577,0.009705038425416142,conversion_efficiency
uni,0.11874901493141424,0.011660008907986023,conversion_efficiency
uni,0.19799347600241346,0.006915494031721363,conversion_efficiency
uni,0.1445766591148257,0.04187734444713749,conversion_efficiency
uni,-0.04837779395217068,0.027656159380084457,conversion_efficiency
uni,-0.17391450151432974,0.07035489060585647,conversion_efficiency
uni,0.1691999940422247,0.024842370362634328,conversion_efficiency
uni,-0.07865780628769857,0.03775501019655199,conversion_efficiency
uni,1.1152247207377028,1.6236981877546206,conversion_efficiency
uni,0.06654121435307485,1.9751004590460326,conversion_efficiency
uni,0.03327683666884544,0.005011095920914875,conversion_efficiency
uni,0.11877169533957861,0.022939930161955824,conversion_efficiency
uni,0.1857435451028805,0.015019303499670303,conversion_efficiency
uni,-0.021624918934926185,0.03365827521779284,conversion_efficiency
uni,0.01325293451855876,0.056785843237291696,conversion_efficiency
uni,0.11030277651518791,0.006090787016990971,conversion_efficiency
uni,-0.8433214342561793,0.7446254961520513,conversion_efficiency
uni,-1.5978445066118976,9.051768594722606,conversion_efficiency
uni,-5.15927179735657,18.73351756056893,conversion_efficiency
uni,2.4697627701950373,52.3340064850681,conversion_efficiency
uni,-17.09637334112489,122.09405367286135,conversion_efficiency
uni,-30.307629821788886,510.9516515027247,conversion_efficiency
uni,9.799500724119754,1704.9649140212562,conversion_efficiency
uni,-5.470881784352801,37.678999165789094,conversion_efficiency
uni,-1.7110326355336372,9.529439685558957,conversion_efficiency
uni,1.167463157660397,8.769538091384986,conversion_efficiency
uni,2.375450210695345,6.899022591863487,conversion_efficiency
uni,-2.6792242047179347,3.670250962943324,conversion_efficiency
uni,-3.6357019586384847,39.971173004494496,conversion_efficiency
uni,0.9472426576197325,10.026589624745533,conversion_efficiency
uni,0.3329503073463912,1.7195704842162447,conversion_efficiency
uni,0.5650280788038411,0.18626277792311288,conversion_efficiency
uni,-0.6812266877973594,0.30315334046727027,conversion_efficiency
uni,-1.2927139672554897,1.2595191110688162,conversion_efficiency
uni,-1.1592696419544457,4.964636023072558,conversion_efficiency
uni,0.455023068061724,3.3467713879903944,conversion_efficiency
uni,-0.2260456061776428,0.36595729625181156,conversion_efficiency
uni,-0.22924583140990423,0.09385195501357652,conversion_efficiency
uni,-0.17875083110215934,0.23781738724366738,conversion_efficiency
uni,0.27085223793005325,0.09622023749084148,conversion_efficiency
uni,-0.21998846959655366,0.09720849742780757,conversion_efficiency
uni,0.10323142574830335,0.04830752978980009,conversion_efficiency
uni,0.32425087122041674,0.023571237243447587,conversion_efficiency
uni,0.25050755035941963,0.07980221447616503,conversion_efficiency
uni,0.40589435963656373,0.2944524727271504,conversion_efficiency
uni,-0.39123499324962385,0.10847185781949721,conversion_efficiency
uni,0.29153040888646475,0.47971042961195043,conversion_efficiency
uni,-0.32775123335108547,0.46497551565021833,conversion_efficiency
uni,0.08728718590610099,0.09128043326438054,conversion_efficiency
uni,-0.03701763492419656,0.016978358934099082,conversion_efficiency
uni,0.15317610550515254,0.017184349096120828,conversion_efficiency
uni,-0.013948179483330672,0.0190851070334995,conversion_efficiency
uni,0.020125440603646072,0.023147822413710245,conversion_efficiency
uni,0.19541121307362147,0.017480937218477106,conversion_efficiency
uni,-0.060349969843479026,0.1862949201305446,conversion_efficiency
uni,0.08141248922764949,1.976772470372302,conversion_efficiency
uni,-0.04094289152671833,0.053667911919878054,conversion_efficiency
uni,-0.08710572743042756,0.2352077924515702,conversion_efficiency
uni,-0.03329719392897591,0.03492059385341764,conversion_efficiency
uni,0.18851089511923258,0.06418097061258551,conversion_efficiency
uni,0.08236748994809165,0.015241103943326317,conversion_efficiency
uni,0.1973087259386196,0.03613719851263368,conversion_efficiency
uni,0.4379214660154181,0.03477586277347812,conversion_efficiency
uni,-0.030071539991625915,0.10321665020439284,conversion_efficiency
uni,0.14458519838155526,0.027881332192308407,conversion_efficiency
uni,0.20965799402264082,0.02897582120371414,conversion_efficiency
uni,0.2257880128332711,0.34866214817888197,conversion_efficiency
uni,0.12825869139073198,0.020409102584230412,conversion_efficiency
uni,0.1292050507129875,0.0058238034172115,conversion_efficiency
uni,0.4835469368766995,0.05190987893490924,conversion_efficiency
uni,1.9926277085678028,8.567243597162214,conversion_efficiency
uni,0.8312644434807739,6.338105449500603,conversion_efficiency
uni,0.14495204479354096,1.2570600299691845,conversion_efficiency
uni,0.0620939902069196,0.01470396781778939,conversion_efficiency
uni,-0.27872531534562717,0.28407956923892386,conversion_efficiency
uni,0.19033293149977176,0.06560506355494934,conversion_efficiency
uni,0.18840452072265845,0.013259096410895921,conversion_efficiency
uni,-0.3581367968527745,0.5659853208023079,conversion_efficiency
uni,-0.017456212423101303,0.8258106914912148,conversion_efficiency
uni,0.5343044502335368,0.2726413440685102,conversion_efficiency
uni,-2.845666743184607,6.064821296660659,conversion_efficiency
uni,-2.0391418594211945,5.0383984811728135,conversion_efficiency
uni,0.19579902017905243,82.22682140060449,conversion_efficiency
uni,1.205047061389222,0.2800772009370625,conversion_efficiency
uni,-0.04763906564364154,1.815884353000351,conversion_efficiency
uni,-0.03842006639626104,0.016454830238595147,conversion_efficiency
uni,0.08939795702804121,0.045805045336952115,conversion_efficiency
uni,-0.14392396430592633,0.04594263470884398,conversion_efficiency
uni,-0.008676961627450921,0.16605529847692185,conversion_efficiency
uni,-0.08904908532922846,0.14795205162635322,conversion_efficiency
uni,0.10541965970519795,0.010728159463925805,conversion_efficiency
uni,0.08311410574225572,0.010715320882134989,conversion_efficiency
uni,-0.09366049528148815,0.8242944430798427,conversion_efficiency
uni,0.05851570953737994,0.0968102825039286,conversion_efficiency
uni,0.7723717618026601,0.6219605176303492,conversion_efficiency
uni,0.39652539593967173,0.4355408753765561,conversion_efficiency
uni,0.02761177280116346,0.25498527611575283,conversion_efficiency
uni,0.015750824487660242,0.04724760431693645,conversion_efficiency
uni,0.18436164996578674,0.011686881919936137,conversion_efficiency
uni,0.26594531117760856,0.05327271218762026,conversion_efficiency
uni,0.08131022639193038,0.02345246844468824,conversion_efficiency
uni,0.21002227977983465,0.017678004624791025,conversion_efficiency
uni,0.7621610644808338,0.24926378400581667,conversion_efficiency
uni,0.20318463835316877,0.19639920830351376,conversion_efficiency
uni,0.02909897496490743,0.010652613316332679,conversion_efficiency
uni,-0.007364261202273084,0.03535767879229515,conversion_efficiency
uni,0.3849326180700886,0.12168959016231494,conversion_efficiency
uni,0.29285324851304034,0.06892571999046987,conversion_efficiency
uni,0.549399299554812,0.10585266797022896,conversion_efficiency
uni,0.09904306360693578,0.7269415011913622,conversion_efficiency
uni,0.1732993159953648,0.010030627051360907,conversion_efficiency
uni,0.5122210331899784,0.180116025160543,conversion_efficiency
uni,1.1405312788371247,1.6315034862050823,conversion_efficiency
uni,0.3201484199982343,1.3366401759152025,conversion_efficiency
uni,1.9364107392471213,1.7216937665229852,conversion_efficiency
uni,-2.117549300044689,3.0047142486135026,conversion_efficiency
uni,4.058173575963236,8.624879693820128,conversion_efficiency
uni,-6.289513509899482,107.96316464848577,conversion_efficiency
uni,-1.967975140564275,34.488073903643176,conversion_efficiency
uni,-0.956652497271238,3.8845311397632045,conversion_efficiency
uni,2.9752615380465484,3.8904067563440026,conversion_efficiency
uni,2.182074255264045,3.2021979615943557,conversion_efficiency
uni,1.3762428440780803,2.303156119468543,conversion_efficiency
uni,-1.230264064173067,1.2676307996425842,conversion_efficiency
uni,0.8261137855558057,1.7095795287470261,conversion_efficiency
uni,-0.51286932156766,0.6535765813900017,conversion_efficiency
uni,0.6469658686564576,0.34138764720676973,conversion_efficiency
uni,-0.48284721364895966,2.1905988048545635,conversion_efficiency
uni,0.05210398337638043,0.2989442675601904,conversion_efficiency
uni,0.06526704392887663,0.01791705478648831,conversion_efficiency
uni,0.12782083744309716,0.008226107960511734,conversion_efficiency
uni,0.10782276011977564,0.22590676081873984,conversion_efficiency
uni,0.10801214802538224,0.03366988488135223,conversion_efficiency
uni,0.09630629973805166,0.015951998090247034,conversion_efficiency
uni,-0.049184693972325,0.017123524868385472,conversion_efficiency
uni,0.16454698222189162,0.018575775631371767,conversion_efficiency
uni,0.07167957515809464,0.009806952049519459,conversion_efficiency
uni,0.18937101863596978,0.0036506533674199398,conversion_efficiency
uni,0.1276068878121005,0.017401267328252066,conversion_efficiency
uni,0.13144546787721356,0.11588689076331583,conversion_efficiency
uni,-0.04413989541947132,0.06064264601671373,conversion_efficiency
uni,0.30080175224949957,0.1041854992386583,conversion_efficiency
uni,-0.395962639591197,0.11216357143152182,conversion_efficiency
uni,-0.2646424539566703,0.2848242434458028,conversion_efficiency
uni,0.45433269084912664,0.5897691700762545,conversion_efficiency
uni,-0.05553238355714679,0.15008492601432935,conversion_efficiency
uni,-0.08402340476874924,0.07292352346988944,conversion_efficiency
uni,-0.04658033137240211,0.10158523441265684,conversion_efficiency
uni,-0.09510729277393866,0.022108750223283895,conversion_efficiency
uni,0.38051148972386434,0.12692715787104208,conversion_efficiency
uni,0.33243834526012106,0.12065876801833635,conversion_efficiency
uni,-0.006255514175688259,0.08958645911025502,conversion_efficiency
uni,-0.1341545203528673,0.06080298881967242,conversion_efficiency
uni,0.11136293489002194,0.2542907433071986,conversion_efficiency
uni,0.07316892725125633,0.03515909001851488,conversion_efficiency
uni,-0.10386977369580351,0.1154998222407916,conversion_efficiency
uni,-0.03996269455457159,0.018454730806553268,conversion_efficiency
uni,0.20582149833708424,0.05814147889169693,conversion_efficiency
uni,0.024999009058321323,0.03138379686333834,conversion_efficiency
uni,0.3403191890655634,0.14741629364495856,conversion_efficiency
uni,-0.042113141543557345,0.054713607378297995,conversion_efficiency
uni,0.2955070821318852,0.02441643563264244,conversion_efficiency
uni,-0.30737776271844935,0.09985096408405497,conversion_efficiency
uni,-0.21235097772566575,0.35558772867834804,conversion_efficiency
uni,0.2614593907697583,0.023684047422495497,conversion_efficiency
uni,-0.1477812853258207,0.026776955621070242,conversion_efficiency
uni,0.23570220642342138,0.05748733185228005,conversion_efficiency
uni,0.05700356060514574,0.034033703312720105,conversion_efficiency
uni,0.01630613774330504,0.0203878281570419,conversion_efficiency
uni,-0.07386991187527349,0.06613129717483195,conversion_efficiency
uni,0.010944280207486848,0.026597420912126378,conversion_efficiency
uni,-0.003957733437737879,0.012644756646592788,conversion_efficiency
uni,0.34753595264394754,0.09833491676553137,conversion_efficiency
uni,0.7782394627323633,0.13969277441127909,conversion_efficiency
uni,1.2086861031381235,30.045855566943313,conversion_efficiency
uni,0.4189172135543645,0.24491798315270458,conversion_efficiency
uni,0.3662739991651681,0.05688504484713422,conversion_efficiency
uni,0.21901594439188576,0.033525749052061786,conversion_efficiency
uni,0.1664666309591706,0.09811156241405841,conversion_efficiency
uni,0.04392164706272129,0.005242027035062077,conversion_efficiency
uni,0.24857520538134914,0.055904246992124706,conversion_efficiency
uni,0.3496133412741091,0.0672162941155184,conversion_efficiency
uni,0.10151648341218249,0.0632068591502518,conversion_efficiency
uni,0.20386781998007145,0.21639209581465674,conversion_efficiency
uni,-0.035176384142102,0.011231608528617345,conversion_efficiency
uni,0.09714713843390138,0.02333993594232198,conversion_efficiency
uni,0.06280449099546398,0.009667392568443841,conversion_efficiency
uni,-0.07176160487708126,0.04374163481949656,conversion_efficiency
uni,-0.07738185781578459,1.5762907476792971,conversion_efficiency
uni,0.0642977767306307,0.019979306522559557,conversion_efficiency
uni,-0.19646515659852143,0.7831828467774112,conversion_efficiency
uni,-0.5045420991621642,0.176528875478764,conversion_efficiency
uni,-0.09248102381874557,0.4777557299416636,conversion_efficiency
uni,0.5338344348635955,0.36353662868259173,conversion_efficiency
uni,-0.21988593652011276,0.5708896592769429,conversion_efficiency
uni,0.040617035069198046,0.04964820892322687,conversion_efficiency
uni,0.0010129189521016907,0.028792009973742854,conversion_efficiency
uni,0.07094080962004015,0.006733517639018694,conversion_efficiency
uni,-0.027398725893968023,0.009744703744431149,conversion_efficiency
uni,0.154328612888508,0.014564475288671415,conversion_efficiency
uni,-0.025544633623029958,0.0672029706429776,conversion_efficiency
uni,0.36609481296324414,0.09494032409956867,conversion_efficiency
uni,-0.29331554126618886,0.9053610979170803,conversion_efficiency
uni,0.15684144139246275,0.10435642757031582,conversion_efficiency
uni,0.1280550982244961,0.026596420868477483,conversion_efficiency
uni,0.11069262131127022,0.024779876283228582,conversion_efficiency
uni,-0.020648473085626756,0.014360879881649991,conversion_efficiency
uni,0.08971802812387655,0.07826574265933789,conversion_efficiency
uni,0.15180844199068266,0.021808799652610664,conversion_efficiency
uni,0.13098858078719636,0.08086085936996505,conversion_efficiency
uni,-0.07494002449729119,0.04603453258628058,conversion_efficiency
uni,0.02817875038174844,0.025386343654095554,conversion_efficiency
uni,0.17323816292282246,0.046240341551981624,conversion_efficiency
uni,0.041684736123449556,0.10125014138267585,conversion_efficiency
uni,0.11707853513302517,0.024559899422816275,conversion_efficiency
uni,0.12958532899779118,0.011053130864157153,conversion_efficiency
uni,0.14695942160204176,0.004147069367776064,conversion_efficiency
uni,-0.08116694958515451,0.19741882421735796,conversion_efficiency
uni,-0.4344734132021555,0.10450426009327496,conversion_efficiency
uni,0.8611046512098731,0.7432181200182766,conversion_efficiency
uni,-1.1500261264568983,2.1091001016314603,conversion_efficiency
uni,0.5120021882512467,1.0112854317297066,conversion_efficiency
uni,1.0118030822812079,5.631053312660418,conversion_efficiency
uni,-6.966420676434923,280.1666050946016,conversion_efficiency
uni,3.894636367333477,1456.3247671753898,conversion_efficiency
uni,-1.8128756950355682,18.648278441516457,conversion_efficiency
uni,1.1965686315565824,103.46400105469424,conversion_efficiency
uni,-1.186950132242613,0.9370034939585122,conversion_efficiency
uni,1.1100337716174125,2.2755517284842854,conversion_efficiency
uni,2.0432571350920585,2.651326142900687,conversion_efficiency
uni,0.4670781193611961,1.7363602036043981,conversion_efficiency
uni,0.12727797995155612,0.251207102604713,conversion_efficiency
uni,0.4025266372967393,0.27354398330349217,conversion_efficiency
uni,-0.2570849465800743,0.35938846867047936,conversion_efficiency
uni,-0.3503221434285133,0.39971108905379005,conversion_efficiency
uni,0.2619247814312583,0.40741467047269236,conversion_efficiency
uni,0.4340578666836633,0.4460647984518116,conversion_efficiency
uni,0.5686569178114023,0.2979972875658515,conversion_efficiency
uni,-0.1135782122625212,0.10812123877903032,conversion_efficiency
uni,0.12683228121402032,0.16649174258117763,conversion_efficiency
uni,-0.16315779688401705,0.03287243292740622,conversion_efficiency
uni,-0.018702953935625585,0.4425105316760863,conversion_efficiency
uni,-0.05570047975589047,0.04783169682416418,conversion_efficiency
uni,0.13815903547323188,0.08094481409458364,conversion_efficiency
uni,0.07542538845607541,0.009011231211620127,conversion_efficiency
uni,0.10507449311889755,0.05274202840296015,conversion_efficiency
uni,0.0516061999258757,0.01427088734510842,conversion_efficiency
uni,0.7564786882302738,0.23384662704304882,conversion_efficiency
uni,0.1984982761971093,0.8191514927423846,conversion_efficiency
uni,0.07756479337957127,0.020942429229341152,conversion_efficiency
uni,0.05041965556071858,0.04376884073202962,conversion_efficiency
uni,0.09660606780426303,0.13358370169239012,conversion_efficiency
uni,0.06933254714512993,0.029307410579232356,conversion_efficiency
uni,-0.018233237121861062,0.07357684981835491,conversion_efficiency
uni,0.09709312603407558,0.03599458033972935,conversion_efficiency
uni,0.04446658388972186,0.013741271866071804,conversion_efficiency
uni,0.21834465988241633,0.020641982431510192,conversion_efficiency
uni,0.27501277609624075,0.06281503705526616,conversion_efficiency
uni,0.6200205141633284,0.16759604807282177,conversion_efficiency
uni,0.5870857151999006,0.22555752223807937,conversion_efficiency
uni,0.5039038987756748,0.38503842867238,conversion_efficiency
uni,-0.6389787964230657,0.7880503290756204,conversion_efficiency
uni,0.08938882593922423,0.24181543277861883,conversion_efficiency
uni,0.08740121855841945,0.010730360607412863,conversion_efficiency
uni,0.20344674707577698,0.08859230073422561,conversion_efficiency
uni,0.07485640617356099,0.009583620453512593,conversion_efficiency
uni,0.35172484743897076,0.0583698049483965,conversion_efficiency
uni,-0.04389166562178719,0.02143207937790427,conversion_efficiency
uni,0.06893868978677326,0.025838341017894954,conversion_efficiency
uni,0.5443811965211268,0.35983504654120835,conversion_efficiency
uni,0.8090881957447723,1.2566553523438666,conversion_efficiency
uni,0.5384436177563372,0.6011675363722546,conversion_efficiency
uni,-0.2777657976276933,0.11313525311563394,conversion_efficiency
uni,-0.1636637534376973,0.23244632568016652,conversion_efficiency
uni,0.11871997910250486,0.11705309482859315,conversion_efficiency
uni,0.06586879317588834,0.003927966138363352,conversion_efficiency
uni,0.08015346200316202,0.011807162397940229,conversion_efficiency
uni,0.27396848811943736,0.04116247012640258,conversion_efficiency
uni,0.5411043053210439,0.17530467614386722,conversion_efficiency
uni,-0.04011165712328198,0.09557538844166497,conversion_efficiency
uni,0.19004484917593018,0.025891188231116906,conversion_efficiency
uni,0.07769296156236254,0.021947431462558405,conversion_efficiency
uni,0.07999371016642583,0.007420539803133324,conversion_efficiency
uni,0.12619655408935648,0.005471077875523116,conversion_efficiency
uni,-0.1040808826697403,0.06309857257201207,conversion_efficiency
uni,0.23301004532517106,0.06121629060336379,conversion_efficiency
uni,0.07193133771640128,0.023868602252491173,conversion_efficiency
uni,0.06366074020066892,0.010807867477348921,conversion_efficiency
uni,0.13894448710382948,0.00572041927780117,conversion_efficiency
uni,0.1321192106405741,0.02225656383673978,conversion_efficiency
uni,0.05715011950032858,0.27943903719808055,conversion_efficiency
uni,0.0048287076680297025,0.022133320909567076,conversion_efficiency
uni,0.0722801302711961,0.021560715505764168,conversion_efficiency
uni,-0.037559733155501054,0.04165880680076371,conversion_efficiency
uni,0.03718476185193974,0.019728948346851495,conversion_efficiency
uni,0.27350484213681375,0.08422668975865209,conversion_efficiency
uni,0.018729496950262423,0.22727055475956326,conversion_efficiency
uni,0.06384414010043227,0.03942239608118981,conversion_efficiency
uni,0.5425031636913485,0.3064248302801028,conversion_efficiency
uni,0.2147481330281944,0.22940122215982686,conversion_efficiency
uni,0.049105601252849934,0.011525904457278656,conversion_efficiency
uni,0.06208482609769986,0.023682394638935067,conversion_efficiency
uni,0.22142309762819798,0.22392710249102385,conversion_efficiency
uni,0.09229942802147323,0.06504861544190513,conversion_efficiency
uni,0.21126003802155358,0.04835188810985256,conversion_efficiency
uni,-0.20826576957972298,0.07487529528822645,conversion_efficiency
uni,0.16231021087495776,0.044478734554620945,conversion_efficiency
uni,0.21764411892041083,0.01889115748759832,conversion_efficiency
uni,0.04817325539627927,0.10860404102513595,conversion_efficiency
uni,-0.14056647726635313,0.15335179348737601,conversion_efficiency
uni,0.1761977090619804,0.07722491733545507,conversion_efficiency
uni,0.18323997587315555,0.031573589782488046,conversion_efficiency
uni,0.20853002606660342,0.02780106694536417,conversion_efficiency
uni,0.1473510103244949,0.08432910147501327,conversion_efficiency
uni,0.09988581936382952,0.01441510907378752,conversion_efficiency
uni,0.34677209844124224,0.16907305539723622,conversion_efficiency
uni,-0.0016299397926298337,0.17203969959375406,conversion_efficiency
uni,0.5180227991679502,0.4663638673191845,conversion_efficiency
uni,-0.005577474456355674,0.5510473337900891,conversion_efficiency
uni,-0.7331911399918493,0.9423294174127141,conversion_efficiency
uni,-0.32404865335393535,1.1468313974024524,conversion_efficiency
uni,0.07351110019306123,0.32821130449446106,conversion_efficiency
uni,-0.2037507671589453,0.5515360625757388,conversion_efficiency
uni,0.27580386267104723,0.15777933167468422,conversion_efficiency
uni,0.14990991859058916,0.632806035694882,conversion_efficiency
uni,0.13231247999024764,0.004023729399282794,conversion_efficiency
uni,0.09486375738412409,0.015368039357449107,conversion_efficiency
uni,0.6343158872459685,0.18587409557054385,conversion_efficiency
uni,0.3292601779764131,0.11334237248983627,conversion_efficiency
uni,0.809737660761873,0.4277713869743201,conversion_efficiency
uni,0.38347397658197496,0.5278233047305223,conversion_efficiency
uni,0.12348548217701483,0.1927381212277372,conversion_efficiency
uni,0.161147809910907,0.12370890611346101,conversion_efficiency
uni,0.11000001659073826,0.008682368056571766,conversion_efficiency
uni,0.09111513133542568,0.00556363343698827,conversion_efficiency
uni,-0.07733894107955847,0.016336069306537422,conversion_efficiency
uni,0.282273856535366,0.09975722267713519,conversion_efficiency
uni,0.2578914594566775,0.01472051493917272,conversion_efficiency
uni,0.2928040083927163,0.10617248765743678,conversion_efficiency
uni,0.2653464651191998,0.018924725816661835,conversion_efficiency
uni,0.42947843361494586,0.25657795418224294,conversion_efficiency
uni,0.5707320604549829,0.3289505447728319,conversion_efficiency
uni,0.054047992658430855,0.5728025349733483,conversion_efficiency
uni,-0.11935106240915086,0.4758021509555546,conversion_efficiency
uni,-0.23887053760708513,0.049531234045297703,conversion_efficiency
uni,-0.4409000971933673,0.15316429201553036,conversion_efficiency
uni,-0.4826141673460578,0.24045068656937646,conversion_efficiency
uni,0.46484704617124883,0.4404706130414064,conversion_efficiency
uni,0.27657392792821517,0.057339243979912066,conversion_efficiency
uni,-0.10363476230273816,0.029252603579496397,conversion_efficiency
uni,0.20274382817800812,0.021743785121167772,conversion_efficiency
uni,-0.06981939889934972,0.17227380571988196,conversion_efficiency
uni,0.4110143978161961,0.15557484333393015,conversion_efficiency
uni,0.10855707286587768,0.0564511539422403,conversion_efficiency
uni,-0.06982061206611692,0.02254986669264142,conversion_efficiency
uni,0.06346517840843634,0.01821112577542198,conversion_efficiency
uni,0.14427784113447945,0.0037693697339800016,conversion_efficiency
uni,0.09844793123244804,0.0097733721970569391,conversion_efficiency
uni,0.1663523376315446,0.031244381815943908,conversion_efficiency
uni,0.10994336849450535,0.05391392526458338,conversion_efficiency
uni,0.03804549905513925,0.2529182504348489,conversion_efficiency
uni,-0.056817942173213315,0.060022764595275786,conversion_efficiency
uni,0.23425956557461025,0.05496038243171902,conversion_efficiency
uni,0.07938284817136748,0.29955224515884993,conversion_efficiency
uni,-0.011325462933718458,0.004948919244130156,conversion_efficiency
uni,-0.32553641235384534,0.07754331748594656,conversion_efficiency
uni,0.3926201370189036,0.3222115411338728,conversion_efficiency
uni,-0.04826616829783502,0.042557997670120064,conversion_efficiency
uni,0.4091396936180996,0.02547036252596758,conversion_efficiency
uni,0.2027889257710399,0.11980330553988446,conversion_efficiency
uni,-0.1297881841879872,0.028794022883481016,conversion_efficiency
uni,0.5152842914836459,0.051708612806352965,conversion_efficiency
uni,-0.1762845411736611,0.09226426280765802,conversion_efficiency
uni,0.20167050348121737,0.04824470114853434,conversion_efficiency
uni,-0.167876871196416,0.17843821461310447,conversion_efficiency
uni,0.14894250538312387,0.022959713203945346,conversion_efficiency
uni,0.04988568604600211,0.0055984436537834335,conversion_efficiency
uni,-0.16200899493591764,0.0426600931738799,conversion_efficiency
uni,1.085232808738015,0.37386306261316365,conversion_efficiency
uni,-0.2593492830405343,0.5890395626519194,conversion_efficiency
uni,0.37705407330626545,0.09346811539727548,conversion_efficiency
uni,-0.40510755172351876,0.36603809113406593,conversion_efficiency
uni,-0.6454583456824363,0.26000385652842845,conversion_efficiency
uni,-0.9714722341915549,0.45109169370725416,conversion_efficiency
uni,-0.7043406607841598,2.2146158039871593,conversion_efficiency
uni,-1.8291550348048502,1.548426959931411,conversion_efficiency
uni,-0.6553584915270855,1.961395403307909,conversion_efficiency
uni,-0.4713038536657197,1.9288887227757097,conversion_efficiency
uni,-0.3373192043860712,0.7930053410134006,conversion_efficiency
uni,-0.2113348899159902,0.12423666447937973,conversion_efficiency
uni,-0.1663725242643518,0.16087679442092373,conversion_efficiency
uni,-0.07663578233128941,0.10798451611589771,conversion_efficiency
uni,0.195733927608904,0.10897860077508106,conversion_efficiency
uni,5.677610187824478e-4,0.07923930853278142,conversion_efficiency
uni,0.15933314012157368,0.019123487760736323,conversion_efficiency
uni,0.15843076311511167,0.05192325214712967,conversion_efficiency
uni,0.10995288186904088,0.02059319028379982,conversion_efficiency
uni,-0.17138282767649332,0.1467085021935104,conversion_efficiency
uni,-0.21686642055521432,0.07876408791555446,conversion_efficiency
uni,0.027972237083187135,0.057353697648752894,conversion_efficiency
uni,0.07379605567626882,0.045590937913825756,conversion_efficiency
uni,0.2498215749238623,0.01791758166023303,conversion_efficiency
uni,0.4477761303735165,0.031681170878596475,conversion_efficiency
uni,1.0405486815434386,0.6262493121039577,conversion_efficiency
uni,11.990653246595873,30.851686246306514,conversion_efficiency
uni,9.270584271048476,422.24428556831697,conversion_efficiency
uni,2.8452503243170937,25.111480346225285,conversion_efficiency
uni,0.2611872218411535,4.357548928348341,conversion_efficiency
uni,0.09495311256449346,0.20948385466419558,conversion_efficiency
uni,0.1320067751786336,0.010079637770766542,conversion_efficiency
uni,0.06787320941659758,0.017503590034809342,conversion_efficiency
uni,0.1038871862488363,0.015501174688425979,conversion_efficiency
uni,-0.003103643106821846,0.010834951286872944,conversion_efficiency
uni,-0.0038420169148306177,0.014761654085505628,conversion_efficiency
uni,-0.11184877844587614,0.06666664572104157,conversion_efficiency
uni,-0.22844576770633968,0.23324941096769458,conversion_efficiency
uni,0.7864803178531599,0.3488281347428952,conversion_efficiency
uni,-0.6979428988789527,7.591418675535125,conversion_efficiency
uni,-0.45203907885334305,2.4925776890602656,conversion_efficiency
uni,0.07225590669790469,0.10426701749239982,conversion_efficiency
uni,0.059275430300638365,0.008840376844111592,conversion_efficiency
uni,0.1855978390732582,0.0368146702597408,conversion_efficiency
uni,0.06750453086246824,0.185496506956683,conversion_efficiency
uni,-0.697136378694249,0.2078228106219642,conversion_efficiency
uni,0.6917857347060866,0.3880061229031102,conversion_efficiency
uni,-0.17812569457316413,0.18040149650407533,conversion_efficiency
uni,0.2878796491720561,0.07937827730291047,conversion_efficiency
uni,0.12345051887132555,0.03127219315994838,conversion_efficiency
uni,0.08664671995585538,0.009964609061422556,conversion_efficiency
uni,-0.16063929639700208,0.011404606318824765,conversion_efficiency
uni,-0.9728772432529438,1.1619579129858821,conversion_efficiency
uni,0.8796611275167601,4.286630308257129,conversion_efficiency
uni,0.5333529894058783,0.3298848199741259,conversion_efficiency
uni,-0.05462042251172333,0.07055705791656415,conversion_efficiency
uni,-0.2606239790984203,0.22363635802160578,conversion_efficiency
uni,0.2213074447311718,0.2181983610905576,conversion_efficiency
uni,0.09669993548014755,0.3469468993791827,conversion_efficiency
uni,0.10981813041934618,0.005516880619450063,conversion_efficiency
uni,0.17091391400860265,0.014393053770002278,conversion_efficiency
uni,0.09416929512005538,0.24282102297819602,conversion_efficiency
uni,0.5228943186391786,0.3394356582185384,conversion_efficiency
uni,0.32948186994038686,0.10287664794146816,conversion_efficiency
uni,0.14621152292382986,0.10719315461241642,conversion_efficiency
uni,0.190191018783889,0.027963349371048923,conversion_efficiency
uni,-0.04028180537324366,0.04986271589910305,conversion_efficiency
uni,-0.02097246858924494,0.03278349804379783,conversion_efficiency
uni,0.5022574120805064,3.091556066774978,conversion_efficiency
uni,0.15241637504958713,0.46464300334031444,conversion_efficiency
uni,0.2073644542760767,0.03729769427201199,conversion_efficiency
uni,0.16839369177799318,0.005988839972700136,conversion_efficiency
uni,0.06984735181330454,0.015499147853752828,conversion_efficiency
uni,0.158264293063941,0.0072553205851092935,conversion_efficiency
uni,-0.02950570047450321,0.03531002402989404,conversion_efficiency
uni,0.09038552384576949,0.017644403835585055,conversion_efficiency
uni,0.055957020055889914,0.01829385582256197,conversion_efficiency
uni,0.15275289827320548,0.039214961372589396,conversion_efficiency
uni,0.0038506898792393246,0.1578696363430019,conversion_efficiency
uni,0.08600190862956951,0.05904276374318035,conversion_efficiency
uni,0.049877662046654336,0.7952941863497125,conversion_efficiency
