trophy,intercept,sigma2,parameter
heterotroph,0.11014105593565875,0.0712354685203297,conversion_efficiency
heterotroph,0.29287459666232046,0.2789133688719535,conversion_efficiency
heterotroph,0.19165681937751722,0.39918891187008526,conversion_efficiency
heterotroph,0.19931672503158956,0.2033376541916717,conversion_efficiency
heterotroph,0.21996104815273315,0.09415945965012375,conversion_efficiency
heterotroph,-0.3398342298541904,0.18457812374962881,conversion_efficiency
heterotroph,-0.02507080455082888,0.07683856511201381,conversion_efficiency
heterotroph,0.19478730126527347,0.07462538612132562,conversion_efficiency
heterotroph,-0.052956120904554274,0.14735640900424904,conversion_efficiency
heterotroph,-0.0432315830469729,0.13976381804883573,conversion_efficiency
heterotroph,0.23171653072651324,0.13408653321399985,conversion_efficiency
heterotroph,0.1506143629256368,0.21741343990709974,conversion_efficiency
heterotroph,0.13511199618114433,0.06514277002449152,conversion_efficiency
heterotroph,-0.06661890894007214,0.038997880130092796,conversion_efficiency
heterotroph,-0.0640421880965307,0.0279169952759067,conversion_efficiency
heterotroph,0.03558752488851871,0.08557521554795185,conversion_efficiency
heterotroph,0.09117043137717176,0.3435034196515529,conversion_efficiency
heterotroph,0.06402912405489569,0.16712189604946587,conversion_efficiency
heterotroph,-0.4081110537797016,0.43753724572585007,conversion_efficiency
heterotroph,-0.01177378062203472,0.616645806111669,conversion_efficiency
heterotroph,0.11791438366715157,0.05442242144416732,conversion_efficiency
heterotroph,0.08845599302379324,0.1136109061507457,conversion_efficiency
heterotroph,-0.09831417564633148,0.09108628410990376,conversion_efficiency
heterotroph,-0.2702317931782581,0.3366745969058394,conversion_efficiency
heterotroph,0.3053977646313061,0.25011150288567885,conversion_efficiency
heterotroph,-0.27523258107683546,0.7466904507158992,conversion_efficiency
heterotroph,0.09677271845316994,0.17369083788653883,conversion_efficiency
heterotroph,0.17180375607936052,0.23392308152561714,conversion_efficiency
heterotroph,0.13950171621681456,0.17251624968712787,conversion_efficiency
heterotroph,-0.017376076824859192,0.15820253313648233,conversion_efficiency
heterotroph,-0.07369005196671628,0.22952085071087222,conversion_efficiency
heterotroph,0.5909174986831133,0.30960532319565826,conversion_efficiency
heterotroph,-0.04353810323803458,0.37085675554484265,conversion_efficiency
heterotroph,-0.167091308477602,0.23031939860209658,conversion_efficiency
heterotroph,0.18110223931536204,0.0881105770907379,conversion_efficiency
heterotroph,-0.017961528395459895,0.07259412403693642,conversion_efficiency
heterotroph,0.18084777777100247,0.05653704126903837,conversion_efficiency
heterotroph,-0.5076815679077191,0.265636686805906,conversion_efficiency
heterotroph,-0.11721224139735686,0.30457950091795866,conversion_efficiency
heterotroph,0.29192026135934296,0.23942188428881536,conversion_efficiency
heterotroph,-0.1455544285309348,0.5528153762235062,conversion_efficiency
heterotroph,0.198201645974827,0.05380019849180256,conversion_efficiency
heterotroph,0.00409905141340634,0.4764307116502616,conversion_efficiency
heterotroph,0.008852824003606988,0.12181126902415512,conversion_efficiency
heterotroph,-0.002075412155763905,0.18469908918731842,conversion_efficiency
heterotroph,-0.08485204889349471,0.11071036829455672,conversion_efficiency
heterotroph,-0.019577675081014684,0.06036624541505251,conversion_efficiency
heterotroph,-0.18077681067454662,0.09611594823089308,conversion_efficiency
heterotroph,-0.15109004202108944,0.14640351545002123,conversion_efficiency
heterotroph,0.18515889235610442,0.08983719825593474,conversion_efficiency
heterotroph,0.5089583160198967,0.6775162140427029,conversion_efficiency
heterotroph,0.02182390335236026,0.38148163505849936,conversion_efficiency
heterotroph,-0.09591419452011919,0.0664923341645196,conversion_efficiency
heterotroph,0.08971010639565148,0.2205051365500495,conversion_efficiency
heterotroph,-0.051012872115115716,0.06683407014437133,conversion_efficiency
heterotroph,-0.10933463910380659,0.14304398182393013,conversion_efficiency
heterotroph,0.15889639942513678,0.08031488254320454,conversion_efficiency
heterotroph,-0.014973832249575105,0.09028808991170084,conversion_efficiency
heterotroph,0.06425691276802102,0.10930256136265724,conversion_efficiency
heterotroph,-0.09611747404177218,0.07299904237697287,conversion_efficiency
heterotroph,-0.021103047563655098,0.06861012493793066,conversion_efficiency
heterotroph,-0.009056002895948274,0.03766174174640818,conversion_efficiency
heterotroph,0.008752264112416957,0.16642017228189002,conversion_efficiency
heterotroph,0.05162786163832503,0.10746461649724261,conversion_efficiency
heterotroph,0.12457811045714814,0.1248712277711209,conversion_efficiency
heterotroph,0.006880155251854611,0.0569944013485426,conversion_efficiency
heterotroph,0.24277460445448815,0.04738031030849272,conversion_efficiency
heterotroph,-0.5133896741228801,0.9125888003373481,conversion_efficiency
heterotroph,-0.2038836612077556,1.238447367853521,conversion_efficiency
heterotroph,0.1525677515301659,0.09860603068513073,conversion_efficiency
heterotroph,0.07695606532330454,0.2704403707171177,conversion_efficiency
heterotroph,-0.04958288977397222,0.10581513103611771,conversion_efficiency
heterotroph,-0.44914125526553655,0.19183673740912185,conversion_efficiency
heterotroph,-0.19633079286181201,0.44831139749793214,conversion_efficiency
heterotroph,-0.038658312333293386,0.1564892282662816,conversion_efficiency
heterotroph,0.006727879956653441,0.046497793018626825,conversion_efficiency
heterotroph,-0.12501077399037977,0.05444684565065013,conversion_efficiency
heterotroph,-0.35693480506299335,0.2717239638306901,conversion_efficiency
heterotroph,0.04957810255041046,0.15392100201126135,conversion_efficiency
heterotroph,-0.09203173175142701,0.1827940643280285,conversion_efficiency
heterotroph,0.0587390325985514,0.16196755041394034,conversion_efficiency
heterotroph,-0.07114281690478165,0.22035995361704808,conversion_efficiency
heterotroph,0.5260553474168392,0.27792186339902314,conversion_efficiency
heterotroph,0.140118530191196,0.4922669515461512,conversion_efficiency
heterotroph,-0.3126389343272537,0.19312000575461677,conversion_efficiency
heterotroph,0.14940116102486029,0.1597849632409917,conversion_efficiency
heterotroph,0.11356693879184412,0.06145489724480429,conversion_efficiency
heterotroph,0.050284016638954716,0.04933776541755539,conversion_efficiency
heterotroph,0.03330315277665807,0.04506910686727016,conversion_efficiency
heterotroph,-0.06257406090214085,0.15845732425803552,conversion_efficiency
heterotroph,-0.08962444438421403,0.1675526253660218,conversion_efficiency
heterotroph,0.03492811628725354,0.07086215350669556,conversion_efficiency
heterotroph,-0.15508464249620207,0.07646932558630722,conversion_efficiency
heterotroph,0.1778183000048345,0.08415647850017549,conversion_efficiency
heterotroph,0.04431592092098274,0.07546225041595102,conversion_efficiency
heterotroph,-0.015635452198219518,0.06483525858338622,conversion_efficiency
heterotroph,0.09704519575660579,0.10967640778304066,conversion_efficiency
heterotroph,0.00617101337361906,0.12695207888410284,conversion_efficiency
heterotroph,-0.07820696836473026,0.0402895938233841,conversion_efficiency
heterotroph,0.0588828219990901,0.14123382913844756,conversion_efficiency
heterotroph,-0.031173659088268378,0.08719512728244645,conversion_efficiency
heterotroph,-0.20504565301571703,0.13083905248660374,conversion_efficiency
heterotroph,-0.06118696667389907,0.10801512370729141,conversion_efficiency
heterotroph,0.1177615248983294,0.6124277145375745,conversion_efficiency
heterotroph,-0.028083986638501666,0.03614283987604302,conversion_efficiency
heterotroph,0.2526942508415749,0.13940723450152828,conversion_efficiency
heterotroph,-0.12230312593436468,0.0784780541659605,conversion_efficiency
heterotroph,0.08281059920770815,0.08004414766093994,conversion_efficiency
heterotroph,0.03701491691041283,0.08189802273350832,conversion_efficiency
heterotroph,0.12659592690886445,0.09747548595344784,conversion_efficiency
heterotroph,-0.09338365631737022,0.15862535953275633,conversion_efficiency
heterotroph,0.06149592268801704,0.05106784374577414,conversion_efficiency
heterotroph,-0.19973498529205366,0.19131763365316978,conversion_efficiency
heterotroph,-0.03974617146042531,0.11635835374382197,conversion_efficiency
heterotroph,0.10724351550934492,0.05688480108720127,conversion_efficiency
heterotroph,0.05864218077513361,0.03998979130937793,conversion_efficiency
heterotroph,0.20313904213661602,0.3029499503328623,conversion_efficiency
heterotroph,0.228025858851924,0.2579047539953958,conversion_efficiency
heterotroph,-0.003811216345221503,0.078349076401025175,conversion_efficiency
heterotroph,-0.18001059983451517,0.13970977336191662,conversion_efficiency
heterotroph,0.04316601777158531,0.036152119833485395,conversion_efficiency
heterotroph,0.1071491175637434,0.15906231547553412,conversion_efficiency
heterotroph,0.08195605988794251,0.08990576126593973,conversion_efficiency
heterotroph,-0.26864843958370144,0.09491876959062727,conversion_efficiency
heterotroph,0.1334844535406016,0.0948828797914257,conversion_efficiency
heterotroph,0.14882839666625988,0.06200099407641451,conversion_efficiency
heterotroph,0.2944517340975442,0.24544538375394057,conversion_efficiency
heterotroph,-0.37337336729312737,0.4564415546155865,conversion_efficiency
heterotroph,-0.4662246141838659,0.4363550186054065,conversion_efficiency
heterotroph,-0.10673804346899637,0.2683809751833273,conversion_efficiency
heterotroph,0.04079828069213016,0.08919733499617448,conversion_efficiency
heterotroph,0.2810880262762399,0.06692086972068097,conversion_efficiency
heterotroph,-0.14044748272964,0.7050217458066171,conversion_efficiency
heterotroph,-0.2991142191312726,0.14139262631899724,conversion_efficiency
heterotroph,-0.1302468119099651,0.07107463122449734,conversion_efficiency
heterotroph,-0.07091997525787559,0.04464639519951432,conversion_efficiency
heterotroph,-0.19032329195936096,0.08819734121840024,conversion_efficiency
heterotroph,-0.27777597543486027,0.06446707128092442,conversion_efficiency
heterotroph,-0.19150959411989432,0.36324184424158884,conversion_efficiency
heterotroph,0.002345766773221863,0.14834705748313234,conversion_efficiency
heterotroph,0.008441111400363079,0.062031518985607006,conversion_efficiency
heterotroph,-0.33561727016714155,0.15398060119197116,conversion_efficiency
heterotroph,0.11087403925626343,0.15941483482068552,conversion_efficiency
heterotroph,0.08069006420741354,0.06843810731307287,conversion_efficiency
heterotroph,-0.029384448312667236,0.06361395076896398,conversion_efficiency
heterotroph,-0.08281500726159582,0.09759053063214572,conversion_efficiency
heterotroph,-0.06094977717833934,0.0674507590211685,conversion_efficiency
heterotroph,-0.10241079529860066,0.11413585246351048,conversion_efficiency
heterotroph,-0.040189072085447655,0.04439525959667674,conversion_efficiency
heterotroph,-0.04885901755481982,0.09161073832074314,conversion_efficiency
heterotroph,-0.08699155725856679,0.03025931060162185,conversion_efficiency
heterotroph,-0.1300116930133459,0.16182273305641462,conversion_efficiency
heterotroph,0.09194678376788734,0.12058700922286959,conversion_efficiency
heterotroph,0.06014184663178967,0.08572304770160834,conversion_efficiency
heterotroph,0.09941828322193336,0.2783542269077209,conversion_efficiency
heterotroph,0.19957178145208662,0.5011964844940238,conversion_efficiency
heterotroph,0.06177703587171627,0.04442922510228299,conversion_efficiency
heterotroph,-0.024604006761733917,0.1582529661612851,conversion_efficiency
heterotroph,-0.3993231345079034,0.257667442662278,conversion_efficiency
heterotroph,0.6713911075701373,0.3858179791974466,conversion_efficiency
heterotroph,-0.4972997832668485,0.2558718038623227,conversion_efficiency
heterotroph,-0.1844191074009444,0.4942756798490491,conversion_efficiency
heterotroph,0.3302197590197249,0.3018574688821369,conversion_efficiency
heterotroph,-0.13895922451915188,0.17240140425036177,conversion_efficiency
heterotroph,0.0549135271073556,0.18131741806313229,conversion_efficiency
heterotroph,0.21159883080088618,0.0820451954731471,conversion_efficiency
heterotroph,0.07890908099776882,0.09216286672002699,conversion_efficiency
heterotroph,-0.03378468284055128,0.3163113002564555,conversion_efficiency
heterotroph,0.04513205311509142,0.04220992747625108,conversion_efficiency
heterotroph,0.06732293914273797,0.10751100546056853,conversion_efficiency
heterotroph,0.12017478054429014,0.1096450758436661,conversion_efficiency
heterotroph,-0.14725622399713797,0.20858782088244368,conversion_efficiency
heterotroph,-0.6774912955404913,0.8287815525179314,conversion_efficiency
heterotroph,0.41528421316465225,0.920258983619525,conversion_efficiency
heterotroph,-0.033163718549210616,0.08634791238078011,conversion_efficiency
heterotroph,0.05399994965636514,0.16500079483736754,conversion_efficiency
heterotroph,0.09909098158146071,0.07449582762457203,conversion_efficiency
heterotroph,0.008785613989573374,0.10064739491960877,conversion_efficiency
heterotroph,-0.009406184436427234,0.07676524328788313,conversion_efficiency
heterotroph,0.3485745673350991,0.3117207399234769,conversion_efficiency
heterotroph,-0.2504504420948439,0.18574446811776585,conversion_efficiency
heterotroph,0.09479511747667184,0.29943743985250865,conversion_efficiency
heterotroph,0.007743808537879279,0.1246505711929471,conversion_efficiency
heterotroph,-0.015320171607735947,0.3511070562803796,conversion_efficiency
heterotroph,-0.020304379089184556,0.24821403076429982,conversion_efficiency
heterotroph,0.06212804572166609,0.06002673821681832,conversion_efficiency
heterotroph,-0.10395320499268663,0.05659222215819806,conversion_efficiency
heterotroph,0.033882172115756434,0.09184289788763192,conversion_efficiency
heterotroph,0.13898566651468558,0.07738058329924412,conversion_efficiency
heterotroph,-0.09870374659885299,0.08819026312564356,conversion_efficiency
heterotroph,0.02195078843252179,0.21227828431122528,conversion_efficiency
heterotroph,0.1297349478855914,0.1335365887696548,conversion_efficiency
heterotroph,-0.08492102642335675,0.08855944958032899,conversion_efficiency
heterotroph,0.172185484838649,0.09063621367321087,conversion_efficiency
heterotroph,-0.16872835772240238,0.09858126278662328,conversion_efficiency
heterotroph,-0.26155709497419716,0.14391815405433286,conversion_efficiency
heterotroph,0.2951723236022131,0.10427501537548156,conversion_efficiency
heterotroph,-0.1516825491392818,0.1461056857532927,conversion_efficiency
heterotroph,0.04076320880242132,0.0610920968119473,conversion_efficiency
heterotroph,-0.014340601858039223,0.07349352893781358,conversion_efficiency
heterotroph,0.2430506703468337,0.21009498929240267,conversion_efficiency
heterotroph,-0.11247561690842403,0.10381054611205058,conversion_efficiency
heterotroph,-0.17226492606291344,0.0947563538217494,conversion_efficiency
heterotroph,0.13915355972357707,0.13939952207480547,conversion_efficiency
heterotroph,-0.022547355853596605,0.14138290111757457,conversion_efficiency
heterotroph,-0.025757204999966518,0.07595044193353095,conversion_efficiency
heterotroph,-0.19146217841245414,0.130522381262737,conversion_efficiency
heterotroph,0.05520053577765604,0.17577963734510796,conversion_efficiency
heterotroph,-0.09394840949627598,0.08745327350935057,conversion_efficiency
heterotroph,-0.20789050821794036,0.051209093140380045,conversion_efficiency
heterotroph,0.5540574071926201,0.611405891927979,conversion_efficiency
heterotroph,0.02326980204571404,0.20278676104510374,conversion_efficiency
heterotroph,0.024647462712983965,0.16221035150558274,conversion_efficiency
heterotroph,-0.1557933556703512,0.21757340107239745,conversion_efficiency
heterotroph,0.2905742767132263,0.3221453573903278,conversion_efficiency
heterotroph,-0.03682592622638475,0.11912554037065487,conversion_efficiency
heterotroph,-0.25785732644105697,0.08124930012726314,conversion_efficiency
heterotroph,0.15743663739423835,0.22677768430439182,conversion_efficiency
heterotroph,0.0437126438959996,0.04451944965962105,conversion_efficiency
heterotroph,0.11389666421343868,0.41584217525773953,conversion_efficiency
heterotroph,-0.008344989181190785,0.13617384606789484,conversion_efficiency
heterotroph,0.1775141625446276,0.1336909486282826,conversion_efficiency
heterotroph,0.04511916838163156,0.14626881493635085,conversion_efficiency
heterotroph,-0.0861886331059385,0.42746281064729735,conversion_efficiency
heterotroph,0.2778518204041035,0.21638606028293889,conversion_efficiency
heterotroph,0.24980847832050795,0.24667167437516863,conversion_efficiency
heterotroph,-0.04535601723829839,0.09010714761619369,conversion_efficiency
heterotroph,-0.052496671932594025,0.13053160502581562,conversion_efficiency
heterotroph,0.018670233698998267,0.026297932145551484,conversion_efficiency
heterotroph,-0.13652203468960944,0.07203856852620343,conversion_efficiency
heterotroph,-0.04437827507965549,0.24342175778881092,conversion_efficiency
heterotroph,-0.22683745431021615,0.08562747068305601,conversion_efficiency
heterotroph,0.6335149621933694,0.47824718769683383,conversion_efficiency
heterotroph,0.113793073988352,0.39996789892318796,conversion_efficiency
heterotroph,-0.24410928234551993,0.19951111545080005,conversion_efficiency
heterotroph,-0.11143459409973631,0.12673731440634392,conversion_efficiency
heterotroph,-0.23862786858558374,0.22423781894651,conversion_efficiency
heterotroph,-0.30533192828057,0.1402653481062065,conversion_efficiency
heterotroph,-0.23278552355580093,0.44998146425293173,conversion_efficiency
heterotroph,0.26705649849777297,0.2175482753387013,conversion_efficiency
heterotroph,0.10533678199810209,0.5331646226795873,conversion_efficiency
heterotroph,0.3051707753485019,0.29311048409311663,conversion_efficiency
heterotroph,-0.19997899568906422,0.1282365904598534,conversion_efficiency
heterotroph,0.02585255821355068,0.056759131601364116,conversion_efficiency
heterotroph,-0.0689805623848508,0.06973288309138732,conversion_efficiency
heterotroph,0.1054830500709844,0.02771324739026908,conversion_efficiency
heterotroph,-0.2908944669562104,0.1444854366023636,conversion_efficiency
heterotroph,0.22557610596223393,0.19715311774498812,conversion_efficiency
heterotroph,0.1919931000702486,0.15109045041513414,conversion_efficiency
heterotroph,0.013611295760278398,0.14579837060383674,conversion_efficiency
heterotroph,0.011223403214464363,0.04879164604500455,conversion_efficiency
heterotroph,0.00494354175073922,0.12788484463502514,conversion_efficiency
heterotroph,0.260601893372405,0.1758797515878756,conversion_efficiency
heterotroph,0.11789019383966562,0.23453958217031198,conversion_efficiency
heterotroph,-0.055290512266360066,0.11193845851823776,conversion_efficiency
heterotroph,-0.01068350914818577,0.08713686951283985,conversion_efficiency
heterotroph,0.3514784374377396,0.33660331552993533,conversion_efficiency
heterotroph,-0.2111513384102985,0.28408023893908607,conversion_efficiency
heterotroph,0.19710358564245678,0.11251069498562957,conversion_efficiency
heterotroph,-0.295144718567719,0.2158477928524007,conversion_efficiency
heterotroph,-0.3248523542642033,0.17344840368548312,conversion_efficiency
heterotroph,0.10721393314345888,0.22155324568981255,conversion_efficiency
heterotroph,0.010216613750309076,0.22829397252723996,conversion_efficiency
heterotroph,-0.08815978016280258,0.22742707687990166,conversion_efficiency
heterotroph,-0.5235682507035088,0.22730062399899492,conversion_efficiency
heterotroph,-0.07691622894375612,0.30563732289374673,conversion_efficiency
heterotroph,0.04923393532233711,0.27734115334933634,conversion_efficiency
heterotroph,-0.1060832105274872,0.07645539054168213,conversion_efficiency
heterotroph,-0.20355461081655518,0.2056935816277718,conversion_efficiency
heterotroph,-0.1328751150236363,0.12744413811221808,conversion_efficiency
heterotroph,-0.08532119341493472,0.12962083711470612,conversion_efficiency
heterotroph,0.11745175463915,0.06703290550915035,conversion_efficiency
heterotroph,-0.08079305801627144,0.12057178190093151,conversion_efficiency
heterotroph,-0.013116324700119938,0.10426825429715138,conversion_efficiency
heterotroph,0.012156187853044603,0.0735467114296901,conversion_efficiency
heterotroph,-0.01663287705634527,0.0580286480957383,conversion_efficiency
heterotroph,-0.03186985725909614,0.20467155040046428,conversion_efficiency
heterotroph,0.05621048616012577,0.101037914802935,conversion_efficiency
heterotroph,0.13587742657818822,0.24077424403992598,conversion_efficiency
heterotroph,-0.19794118316380854,0.08826150094806666,conversion_efficiency
heterotroph,-0.1394426856047411,0.1581496919727391,conversion_efficiency
heterotroph,0.017434872791538523,0.1302555323721001,conversion_efficiency
heterotroph,0.0076693868753847805,0.13423501331387488,conversion_efficiency
heterotroph,-0.15931527437708518,0.11341088691105945,conversion_efficiency
heterotroph,-0.2574986659732425,0.47233702257849863,conversion_efficiency
heterotroph,0.47885717974309616,0.30072956359885666,conversion_efficiency
heterotroph,0.261905990568375,0.6838483493968791,conversion_efficiency
heterotroph,-0.3222891667160684,0.17688997424448974,conversion_efficiency
heterotroph,0.1237265913190194,0.2330574482808027,conversion_efficiency
heterotroph,0.21027240414645307,0.2038539849760888,conversion_efficiency
heterotroph,-0.12942520370493615,0.22656439507779697,conversion_efficiency
heterotroph,-0.46516216393451076,0.5044371404444482,conversion_efficiency
heterotroph,-0.41405419362965123,0.3951076480178648,conversion_efficiency
heterotroph,-0.30517668854875357,0.24480976460373713,conversion_efficiency
heterotroph,-0.2694799568143478,0.11337818694024615,conversion_efficiency
heterotroph,0.09170945353938273,0.14164819740713708,conversion_efficiency
heterotroph,0.05415071872515188,0.041887203541968183,conversion_efficiency
heterotroph,-0.03439955916813279,0.14457040208046534,conversion_efficiency
heterotroph,0.04868576179742991,0.03325302801506428,conversion_efficiency
heterotroph,-0.32684837203877637,0.1475296314251073,conversion_efficiency
heterotroph,0.6613649065092593,0.3608864926320037,conversion_efficiency
heterotroph,-0.22254713729492315,0.1343101059033859,conversion_efficiency
heterotroph,0.1356248888017007,0.23471008901088777,conversion_efficiency
heterotroph,-0.23871384221416608,0.27479887571931766,conversion_efficiency
heterotroph,0.11645753094465273,0.10661908748324833,conversion_efficiency
heterotroph,0.018786413542735518,0.10016021594415433,conversion_efficiency
heterotroph,0.2145863972779781,0.09208960859152825,conversion_efficiency
heterotroph,-0.4806394718746277,0.37518021679223934,conversion_efficiency
heterotroph,0.15522256517657002,0.6084060114649076,conversion_efficiency
heterotroph,0.04983823975568563,0.200852459712985,conversion_efficiency
heterotroph,0.03216167552254943,0.12552438519248493,conversion_efficiency
heterotroph,0.10191170000741731,0.0810696234603079,conversion_efficiency
heterotroph,0.333320393830236,0.21844042187415233,conversion_efficiency
heterotroph,-0.012874708784706427,0.1311356056630084,conversion_efficiency
heterotroph,0.2754597477136909,0.17214182735824868,conversion_efficiency
heterotroph,0.45968037161419023,0.5249284024723849,conversion_efficiency
heterotroph,-0.028698766094570827,0.26981048005220365,conversion_efficiency
heterotroph,0.1951039506686391,0.15553853692310604,conversion_efficiency
heterotroph,0.073664839151400055,0.09715587678453853,conversion_efficiency
heterotroph,-0.2575296390821059,0.20053295526859338,conversion_efficiency
heterotroph,-0.06807710508167554,0.10850074253835512,conversion_efficiency
heterotroph,-0.2824420546212729,0.12573932018881326,conversion_efficiency
heterotroph,0.03325189908057824,0.06662578286042135,conversion_efficiency
heterotroph,-0.020033091895756732,0.5616404588886668,conversion_efficiency
heterotroph,0.049177386881374435,0.0527621451520115,conversion_efficiency
heterotroph,-0.10983618567549737,0.22289740393469137,conversion_efficiency
heterotroph,-0.13913570403553654,0.11826165255049605,conversion_efficiency
heterotroph,0.1325515385905401,0.15866610160142516,conversion_efficiency
heterotroph,0.03484331450610005,0.054047318581250475,conversion_efficiency
heterotroph,-0.08361285830440121,0.10473807070510094,conversion_efficiency
heterotroph,-0.20776064202343827,0.10506706499200288,conversion_efficiency
heterotroph,-0.05398687235326956,0.06856387461093645,conversion_efficiency
heterotroph,-1.1140804878620392,0.7419639695005683,conversion_efficiency
heterotroph,-0.2838066281735372,2.7286240015645458,conversion_efficiency
heterotroph,0.27184188871525117,0.6564853364793329,conversion_efficiency
heterotroph,0.34022677898711395,0.15800054104242173,conversion_efficiency
heterotroph,0.17894308836692877,0.13103781416123056,conversion_efficiency
heterotroph,-0.14418430472899496,0.13586912365056275,conversion_efficiency
heterotroph,0.0644538798691656,0.0768003882776109,conversion_efficiency
heterotroph,-0.05831472245673208,0.048339353150428095,conversion_efficiency
heterotroph,0.18974384327164534,0.24343020755781553,conversion_efficiency
heterotroph,0.2895812427941564,0.19501643753015757,conversion_efficiency
heterotroph,0.13804281084345424,0.08787669019834812,conversion_efficiency
heterotroph,-0.12087669227898715,0.07944358684584947,conversion_efficiency
heterotroph,-0.04275620322045432,0.08660890544251505,conversion_efficiency
heterotroph,0.11305717418538865,0.05755400793393549,conversion_efficiency
heterotroph,0.12502608175073884,0.15996394592080232,conversion_efficiency
heterotroph,-0.1472236039126902,0.08880884378023211,conversion_efficiency
heterotroph,-0.07554568016887649,0.10605328116496361,conversion_efficiency
heterotroph,-0.10218163802637165,0.14744619377892712,conversion_efficiency
heterotroph,-0.04298250373178854,0.06032370256701509,conversion_efficiency
heterotroph,-0.08478152091793699,0.12874199155418325,conversion_efficiency
heterotroph,0.038278677983084944,0.04420600453953024,conversion_efficiency
heterotroph,0.08781815158437306,0.29898588749570965,conversion_efficiency
heterotroph,0.08226528652279874,0.15696034019760402,conversion_efficiency
heterotroph,-0.10796669139799366,0.16875558552162986,conversion_efficiency
heterotroph,-0.11189403174086511,0.14026496094848068,conversion_efficiency
heterotroph,-0.030396138591421935,0.20064596137414148,conversion_efficiency
heterotroph,0.04038544710719713,0.09292987944232302,conversion_efficiency
heterotroph,-0.5112754821733075,0.11967783007439961,conversion_efficiency
heterotroph,0.07839602207423162,0.12733331823530517,conversion_efficiency
heterotroph,0.08156881933752594,0.16692511776195285,conversion_efficiency
heterotroph,-0.22803359817333577,0.3412351678820186,conversion_efficiency
heterotroph,-0.12040541626731442,0.11863816489336722,conversion_efficiency
heterotroph,-0.03263328687798145,0.06793996676705474,conversion_efficiency
heterotroph,0.0926004512362044,0.026631785095887397,conversion_efficiency
heterotroph,-0.19950316207094157,0.3675239274565371,conversion_efficiency
heterotroph,0.12755019572578896,0.06961318028047772,conversion_efficiency
heterotroph,0.0598921111629095,0.08685227066319845,conversion_efficiency
heterotroph,-0.142454821279764,0.17619341878661623,conversion_efficiency
heterotroph,0.11406142987076562,0.12740504396268645,conversion_efficiency
heterotroph,0.06508854516111051,0.2974441029971947,conversion_efficiency
heterotroph,-0.17794096213717664,0.08009415253711845,conversion_efficiency
heterotroph,-0.08799148407414911,0.06888310974616024,conversion_efficiency
heterotroph,0.24176355015381895,0.1300196418512236,conversion_efficiency
heterotroph,0.06769305155788743,0.10900750809113599,conversion_efficiency
heterotroph,-0.4303573218603929,0.29314938295401893,conversion_efficiency
heterotroph,-0.33208221152678313,0.24805301693944706,conversion_efficiency
heterotroph,-0.2548758912369847,0.1416096854704938,conversion_efficiency
heterotroph,-0.35060398280439187,0.207956119992618,conversion_efficiency
heterotroph,-0.015245458524282106,0.43266162373900435,conversion_efficiency
heterotroph,0.16093451525564145,0.10942982236417104,conversion_efficiency
heterotroph,0.020522841175311817,0.07318978636816789,conversion_efficiency
heterotroph,0.0839886770569028,0.3121402851744991,conversion_efficiency
heterotroph,0.005905691962461982,0.05259896024943146,conversion_efficiency
heterotroph,0.031143319899312995,0.044761408807996145,conversion_efficiency
heterotroph,-0.10193750799314295,0.19930800432939724,conversion_efficiency
heterotroph,0.039753304425471495,0.30792951522378703,conversion_efficiency
heterotroph,-0.005716915338124571,0.07707163437036349,conversion_efficiency
heterotroph,0.1984171960277828,0.23717150871117268,conversion_efficiency
heterotroph,-0.18091255343828422,0.1253971629424496,conversion_efficiency
heterotroph,-0.02115469394422157,0.09289676473651394,conversion_efficiency
heterotroph,-0.06031724509304003,0.08844821978905383,conversion_efficiency
heterotroph,-0.1631447940808059,0.21670865468736736,conversion_efficiency
heterotroph,0.0504276744223932,0.08683841423889242,conversion_efficiency
heterotroph,-0.18820341271659216,0.14944110409033265,conversion_efficiency
heterotroph,0.045787471641815604,0.09990957643763848,conversion_efficiency
heterotroph,0.06129273952645291,0.05006263636356564,conversion_efficiency
heterotroph,0.0596987367407773,0.17446191470656866,conversion_efficiency
heterotroph,0.26982079744048837,0.28321926109181406,conversion_efficiency
heterotroph,-0.11960941807023956,0.07951766413052154,conversion_efficiency
heterotroph,0.0870996705642962,0.0640505972254801,conversion_efficiency
heterotroph,0.04584294784020917,0.058318409532024384,conversion_efficiency
heterotroph,-0.26521038735348784,0.24362918644776707,conversion_efficiency
heterotroph,0.05887590160758152,0.33812429081382417,conversion_efficiency
heterotroph,-0.039678716318633685,0.038721225902685515,conversion_efficiency
heterotroph,0.2439409114995984,0.6295149401966398,conversion_efficiency
heterotroph,-0.5353489105447904,0.38213133785307857,conversion_efficiency
heterotroph,0.8455792548758191,1.695419128892716,conversion_efficiency
heterotroph,0.7258008573516462,0.6211628316025317,conversion_efficiency
heterotroph,-0.4095611615886765,0.23352227147228932,conversion_efficiency
heterotroph,-0.29866688925200113,0.20645191384309317,conversion_efficiency
heterotroph,0.024096685565037326,0.09471003941092786,conversion_efficiency
heterotroph,-0.08311875436990866,0.05510925495412834,conversion_efficiency
heterotroph,0.10286738596604095,0.1678512324633966,conversion_efficiency
heterotroph,-0.41132440654627656,0.16337787162056683,conversion_efficiency
heterotroph,0.43904510484522535,1.105129068066185,conversion_efficiency
heterotroph,-0.5585894144750526,0.33499661076075016,conversion_efficiency
